City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,riyadh,24.6877,46.7219,64.54,23,11,8.66,SA,1669342028
365,abha,18.2164,42.5053,50.25,87,0,0.0,SA,1669342274
366,little current,45.9793,-81.9248,46.42,83,100,13.06,CA,1669342274
367,fukue,32.6881,128.8419,63.45,54,13,9.1,JP,1669342275
368,mao,39.8885,4.2658,64.96,88,40,10.36,ES,1669342276
369,diamantino,-14.4086,-56.4461,72.01,95,100,2.82,BR,1669342276
370,coffs harbour,-30.3,153.1333,75.16,69,28,11.5,AU,1669342256
371,santa vitoria do palmar,-33.5189,-53.3681,65.12,75,0,7.85,BR,1669342277
372,ballina,-28.8667,153.5667,85.01,55,0,9.75,AU,1669342278
373,tual,-5.6667,132.75,83.82,67,96,2.59,ID,1669342279
374,sinaloa,25.0,-107.5,66.65,56,0,2.37,MX,1669342167
375,amol,36.4696,52.3507,55.29,64,6,4.34,IR,1669342279
376,krasnyy yar,46.5331,48.3456,35.53,85,100,8.95,RU,1669342280
377,arawa,-6.2132,155.5367,85.84,70,39,3.83,PG,1669342281
378,portland,45.5234,-122.6762,49.8,71,40,13.0,US,1669342145
379,zhaoyang,42.682,126.0305,33.94,100,100,7.78,CN,1669342282
380,vestmanna,62.1564,-7.1664,45.52,81,100,26.46,FO,1669342282
381,pacific grove,36.6177,-121.9166,60.55,68,0,3.44,US,1669342107
382,kamina,-8.7386,24.9906,62.46,96,100,2.46,CD,1669342283
383,bud,39.447,-86.1758,55.42,65,100,9.22,US,1669342283
384,komsomolskiy,40.4272,71.7189,38.12,87,100,4.61,UZ,1669342284
385,babanka,48.7097,30.4483,42.85,99,100,7.56,UA,1669342285
386,nijar,36.9665,-2.206,51.44,94,0,5.75,ES,1669342285
387,linjiang,41.8069,126.9078,48.7,81,99,14.45,CN,1669342286
388,belyy yar,53.6039,91.3903,8.85,74,0,6.71,RU,1669342286
389,presov,49.1667,21.25,31.37,93,60,2.95,SK,1669342287
390,twin falls,42.3505,-114.6445,31.89,74,0,3.44,US,1669342171
391,bukene,-4.2333,32.8833,67.1,77,64,2.64,TZ,1669342288
392,dhidhdhoo,6.8833,73.1,80.71,68,99,6.6,MV,1669342289
393,torit,4.4133,32.5678,74.01,64,67,3.18,SS,1669342217
394,merauke,-8.4667,140.3333,85.41,68,100,4.61,ID,1669342290
395,nuevo progreso,23.1667,-97.95,70.47,77,73,8.52,MX,1669342290
396,hamilton,39.1834,-84.5333,58.8,55,100,4.61,US,1669342228
397,cocora,44.7333,27.05,44.73,84,98,3.83,RO,1669342291
398,bonthe,7.5264,-12.505,78.06,83,70,3.18,SL,1669342292
399,dingle,10.9995,122.6711,84.16,77,100,12.41,PH,1669342292
400,kavaratti,10.5669,72.642,80.4,76,75,6.67,IN,1669342293
401,vestmannaeyjar,63.4427,-20.2734,45.99,86,44,23.8,IS,1669342294
402,oga,46.4631,10.347,31.8,56,100,1.92,IT,1669342294
403,dalvik,65.9702,-18.5286,38.44,99,100,9.51,IS,1669342295
404,shar,49.5886,81.0453,17.47,84,100,20.31,KZ,1669342295
405,bria,6.5423,21.9863,75.61,53,100,2.13,CF,1669342296
406,kyra,49.5776,111.9753,1.83,61,91,14.38,RU,1669342297
407,suamico,44.6319,-88.0393,43.09,75,100,12.66,US,1669342297
408,baruun-urt,46.6806,113.2792,9.55,77,100,16.37,MN,1669342298
409,aberdeen,57.1437,-2.0981,47.19,83,40,21.85,GB,1669342298
410,henties bay,-22.116,14.2845,59.36,88,27,6.51,NA,1669342299
411,roald,62.5833,6.1333,49.12,53,59,17.27,NO,1669342299
412,neftcala,39.3742,49.2472,60.51,81,100,9.19,AZ,1669342299
413,punta de bombon,-17.1717,-71.7931,67.62,89,24,4.36,PE,1669342300
414,vermillion,42.7794,-96.9292,32.81,69,25,6.76,US,1669342024
415,tuatapere,-46.1333,167.6833,56.21,56,100,9.8,NZ,1669342235
416,hauterive,46.0901,3.4459,50.76,88,100,5.57,FR,1669342301
417,bayan,46.0833,127.4,30.69,93,100,4.09,CN,1669342301
418,camalu,30.85,-116.0667,62.98,40,1,4.07,MX,1669342302
419,hobyo,5.3505,48.5268,78.62,74,13,9.15,SO,1669342302
420,haines junction,60.7522,-137.5108,21.99,94,100,3.2,CA,1669342303
421,natal,-5.795,-35.2094,79.45,83,20,9.22,BR,1669342303
422,morki,56.4303,48.9947,19.35,93,97,4.99,RU,1669342303
423,almaznyy,48.0448,40.045,39.4,85,100,13.0,RU,1669342304
424,la trinidad,16.455,120.5875,74.62,51,12,2.95,PH,1669342304
425,sigli,5.3848,95.9609,82.24,64,96,3.38,ID,1669342305
426,la ronge,55.1001,-105.2842,30.6,92,100,5.86,CA,1669342305
427,adre,13.4667,22.2,66.81,21,3,13.42,TD,1669342306
428,hohhot,40.8106,111.6522,31.8,34,100,15.3,CN,1669342306
429,apatity,67.5641,33.4031,14.54,93,97,7.76,RU,1669342307
430,sakakah,29.9697,40.2064,60.46,75,5,10.25,SA,1669342101
431,honiara,-9.4333,159.95,86.99,68,30,5.7,SB,1669342232
432,sydney mines,46.2367,-60.2177,32.18,69,75,24.16,CA,1669342308
433,kirkwall,58.9848,-2.9587,48.25,76,59,23.02,GB,1669342308
434,sistranda,63.7256,8.834,42.76,62,29,8.61,NO,1669342081
435,missoula,47.0166,-113.8009,18.18,84,17,1.19,US,1669342309
436,san jose,37.3394,-121.895,63.09,52,0,3.44,US,1669342192
437,lucapa,-8.4192,20.7447,64.72,92,100,1.23,AO,1669342310
438,tautira,-17.7333,-149.15,75.97,77,55,15.75,PF,1669342310
439,harper,4.375,-7.7169,76.75,84,19,2.84,LR,1669342160
440,monte santo,-10.4378,-39.3328,75.72,68,100,8.28,BR,1669342311
441,hearst,49.6835,-83.6665,32.83,98,100,7.18,CA,1669342311
442,bozuyuk,39.9078,30.0367,44.94,96,39,3.51,TR,1669342312
443,plettenberg bay,-34.0527,23.3716,58.96,71,100,6.24,ZA,1669342045
444,ler,8.3018,30.1418,75.81,62,52,4.03,SS,1669342313
445,guia lopes da laguna,-21.4578,-56.1142,66.65,70,0,4.25,BR,1669342313
446,sibolga,1.7427,98.7792,80.1,75,100,0.83,ID,1669342314
447,san matias,-16.3667,-58.4,78.31,61,13,1.57,BO,1669342314
448,chapais,49.7834,-74.8492,29.98,92,100,9.78,CA,1669342314
449,snezhnogorsk,69.1933,33.2531,15.58,86,19,11.79,RU,1669342315
450,batamshinskiy,50.5594,58.2747,21.34,88,77,8.99,KZ,1669342315
451,constitucion,-35.3333,-72.4167,59.16,73,37,9.33,CL,1669342316
452,staraya russa,57.9944,31.3608,16.45,93,100,6.55,RU,1669342316
453,pathein,16.7833,94.7333,76.35,69,90,7.63,MM,1669342317
454,tazovskiy,67.4667,78.7,-31.94,100,14,3.11,RU,1669342317
455,gigmoto,13.7796,124.39,83.84,77,96,9.84,PH,1669342318
456,christchurch,-43.5333,172.6333,65.41,51,12,9.22,NZ,1669342316
457,olafsvik,64.8945,-23.7142,43.3,79,64,22.79,IS,1669342318
458,nouadhibou,20.931,-17.0347,68.4,58,0,16.78,MR,1669342319
459,yambio,4.5721,28.3955,68.07,95,93,1.43,SS,1669342319
460,watrous,51.6668,-105.4679,26.87,90,98,5.79,CA,1669342320
461,chernyshevskiy,63.0128,112.4714,-37.52,100,46,0.67,RU,1669342320
462,clovis,36.8252,-119.7029,63.84,48,0,0.0,US,1669342321
463,los algarrobos,8.5,-82.4333,75.61,94,75,3.44,PA,1669342321
464,salym,60.0625,71.4789,-15.36,95,6,6.51,RU,1669342322
465,sangmelima,2.9333,11.9833,67.91,93,100,2.51,CM,1669342322
466,westport,41.1415,-73.3579,48.74,86,0,10.36,US,1669342323
467,kenitra,34.261,-6.5802,57.96,87,52,2.42,MA,1669342324
468,svetlyy,54.675,20.1347,30.25,95,100,4.21,RU,1669342324
469,belmonte,-15.8631,-38.8828,75.24,91,94,7.99,BR,1669342325
470,mount isa,-20.7333,139.5,91.17,24,53,10.36,AU,1669342326
471,fort morgan,40.2503,-103.8,32.65,43,0,9.22,US,1669342327
472,surt,31.2089,16.5887,67.93,66,9,13.76,LY,1669342327
473,bukachacha,52.9833,116.9167,7.57,85,100,4.29,RU,1669342328
474,yulara,-25.2406,130.9889,78.64,50,100,9.35,AU,1669342328
475,bluffton,32.2371,-80.8604,66.27,89,100,0.0,US,1669342329
476,kadoma,34.7333,135.5833,60.78,48,8,3.33,JP,1669342329
477,sambava,-14.2667,50.1667,73.63,83,3,11.16,MG,1669342330
478,sao joao da barra,-21.6403,-41.0511,70.45,91,100,7.38,BR,1669342331
479,rio verde de mato grosso,-18.9181,-54.8442,78.17,49,14,2.48,BR,1669342103
480,vilhena,-12.7406,-60.1458,68.58,96,100,2.48,BR,1669342332
481,ponta delgada,37.7333,-25.6667,63.32,77,40,12.66,PT,1669342332
482,tamiahua,21.2667,-97.45,73.99,92,61,9.35,MX,1669342333
483,hanzhong,33.0728,107.0303,55.45,77,0,1.25,CN,1669342333
484,itainopolis,-7.4469,-41.4783,82.62,51,100,2.1,BR,1669342334
485,angoche,-16.2325,39.9086,75.24,86,0,6.98,MZ,1669342334
486,kushmurun,52.4503,64.6311,21.02,91,100,21.54,KZ,1669342335
487,ternate,0.8,127.4,85.24,66,90,2.13,ID,1669342335
488,gubkinskiy,64.434,76.5026,-29.49,97,7,7.72,RU,1669342336
489,whitehorse,60.7161,-135.0538,24.82,76,100,15.01,CA,1669342250
490,bundibugyo,0.7414,30.0417,67.19,91,100,1.7,UG,1669342337
491,gotsu,35.0,132.2167,59.86,56,82,2.33,JP,1669342337
492,greensburg,40.3015,-79.5389,49.24,65,0,0.0,US,1669342138
493,gazojak,41.1875,61.4036,44.35,59,0,7.87,TM,1669342338
494,sorland,67.667,12.6934,39.06,68,20,15.41,NO,1669342339
495,tombouctou,20.0,-3.0,70.59,12,100,10.09,ML,1669342340
496,erzin,36.9559,36.2,55.85,82,69,4.29,TR,1669342340
497,uzhur,55.3036,89.8339,1.38,84,100,2.91,RU,1669342341
498,moerai,-22.4333,-151.3333,73.42,70,65,16.08,PF,1669342341
499,oranjemund,-28.55,16.4333,58.26,84,2,15.48,NA,1669342343
500,harwich,51.9419,1.2844,50.25,85,3,8.99,GB,1669342343
501,safakulevo,54.9901,62.5442,9.82,87,100,12.33,RU,1669342344
502,springbok,-29.6643,17.8865,49.42,75,24,3.33,ZA,1669342344
503,nisia floresta,-6.0911,-35.2086,79.61,85,22,6.6,BR,1669342345
504,locri,38.2414,16.2623,57.56,84,30,5.08,IT,1669342345
505,makakilo city,21.3469,-158.0858,75.52,56,0,20.71,US,1669342346
506,kudahuvadhoo,2.6708,72.8944,81.07,77,38,15.35,MV,1669342346
507,lagoa,39.05,-27.9833,62.22,77,100,31.72,PT,1669342347
508,waingapu,-9.6567,120.2641,85.95,65,93,6.93,ID,1669342347
509,kalmunai,7.4167,81.8167,79.12,77,90,1.74,LK,1669342348
510,axim,4.8699,-2.2405,78.1,82,6,4.34,GH,1669342348
511,caninde,-4.3589,-39.3117,76.53,70,37,3.15,BR,1669342349
512,ratnapura,6.6828,80.3992,78.28,78,55,1.59,LK,1669342350
513,kemin,42.7846,75.6892,38.7,56,0,5.06,KG,1669342350
514,nhulunbuy,-12.2333,136.7667,92.01,55,40,14.97,AU,1669342351
515,chifeng,42.2683,118.9636,36.19,27,0,23.17,CN,1669342351
516,esna,25.2934,32.554,61.7,39,0,7.47,EG,1669342351
517,amga,60.8953,131.9608,-27.6,100,100,0.4,RU,1669342352
518,pangkalanbuun,-2.6833,111.6167,82.69,76,100,2.46,ID,1669342353
519,zvishavane,-20.3267,30.0665,70.9,53,95,1.43,ZW,1669342353
520,tukrah,32.5341,20.5791,65.16,66,0,12.46,LY,1669342354
521,nanortalik,60.1432,-45.2371,30.6,65,100,6.17,GL,1669342354
522,marawi,7.9986,124.2928,81.46,62,99,2.33,PH,1669342355
523,ambilobe,-13.2,49.05,73.15,74,1,4.65,MG,1669342355
524,prince rupert,54.3161,-130.3201,42.89,93,100,10.36,CA,1669342356
525,conceicao do araguaia,-8.2578,-49.2647,73.17,95,100,1.43,BR,1669342200
526,methoni,36.8197,21.7049,52.21,66,2,21.45,GR,1669342356
527,grindavik,63.8424,-22.4338,45.07,76,100,18.41,IS,1669342357
528,neuruppin,52.9282,12.8031,36.99,95,99,3.69,DE,1669342357
529,safita,34.8205,36.1153,56.37,89,100,7.11,SY,1669342358
530,wakkanai,45.4094,141.6739,38.82,66,58,5.59,JP,1669342358
531,biltine,14.5333,20.9167,69.91,19,2,12.77,TD,1669342359
532,nasturelu,43.6667,25.4667,46.33,72,100,16.93,RO,1669342359
533,santa isabel do rio negro,-0.4139,-65.0192,76.6,81,52,1.48,BR,1669342360
534,acapulco,16.8634,-99.8901,82.22,78,0,3.44,MX,1669342112
535,bardiyah,31.7561,25.0865,62.83,78,0,13.24,LY,1669342361
536,bronnoysund,65.4625,12.1997,37.4,70,20,21.0,NO,1669342361
537,olinda,-8.0089,-34.8553,80.33,74,75,9.22,BR,1669342362
538,brandon,27.9378,-82.2859,72.03,83,0,1.99,US,1669342243
539,requena,39.4883,-1.1004,56.52,87,100,11.95,ES,1669342362
540,gornopravdinsk,60.05,69.9,-11.58,95,12,6.06,RU,1669342363
541,bethanien,-26.502,17.1583,59.49,46,0,3.09,NA,1669342363
542,garbolovo,60.3413,30.4955,20.84,90,57,4.52,RU,1669342363
543,boende,-0.2167,20.8667,72.93,92,98,0.83,CD,1669342364
544,shimoda,34.6667,138.95,60.1,62,24,12.57,JP,1669342365
545,matamoros,25.5333,-103.25,78.91,18,40,6.91,MX,1669342239
546,kijang,35.2442,129.2139,60.06,43,100,6.26,KR,1669342365
547,koungou,-12.7336,45.2042,80.31,78,75,6.91,YT,1669342366
548,puerto boyaca,5.9758,-74.5885,73.15,95,99,1.23,CO,1669342366
549,lata,40.1629,-8.3327,54.91,92,95,2.95,PT,1669342366
550,igrim,63.1906,64.4162,-2.74,99,89,2.59,RU,1669342367
551,tawau,4.2498,117.8871,79.72,83,99,2.62,MY,1669342367
552,luderitz,-26.6481,15.1594,58.71,81,0,19.22,NA,1669342368
553,manono,-7.3,27.4167,67.23,95,88,1.05,CD,1669342368
554,kashan,33.9831,51.4364,56.48,30,100,0.09,IR,1669342369
555,lazaro cardenas,17.9583,-102.2,78.1,79,99,3.4,MX,1669342369
556,la rioja,42.25,-2.5,38.98,87,60,6.26,ES,1669342369
557,coahuayana,18.7333,-103.6833,74.57,90,67,1.57,MX,1669342370
558,palaikastron,35.2,26.25,62.55,60,0,16.69,GR,1669342371
559,pisco,-13.7,-76.2167,66.25,88,0,6.91,PE,1669342371
560,xiantao,30.3833,113.4,64.85,67,17,4.54,CN,1669342371
561,pitimbu,-7.4706,-34.8086,79.39,81,7,11.03,BR,1669342372
562,lindi,-10.0,39.7167,73.8,92,65,3.04,TZ,1669342373
563,bermeo,43.4209,-2.7215,53.8,90,100,9.75,ES,1669342373
564,teknaf,20.8624,92.3058,72.77,64,20,5.23,BD,1669342374
565,riosucio,5.4216,-75.7032,57.06,98,79,1.21,CO,1669342374
566,maniitsoq,65.4167,-52.9,23.07,56,100,4.61,GL,1669342375
567,zinacantan,16.75,-92.7,49.8,93,100,3.98,MX,1669342375
568,klaksvik,62.2266,-6.589,47.32,93,100,32.3,FO,1669342376
569,lagos,6.5833,3.75,75.45,89,42,3.4,NG,1669342376
570,batagay,67.6333,134.6333,-33.09,97,99,1.86,RU,1669342377
571,boyolangu,-8.1181,111.8935,79.27,79,100,0.94,ID,1669342377
572,hami,42.8,93.45,30.29,43,98,8.12,CN,1669342378
573,novoagansk,61.9449,76.6625,-25.71,97,7,7.56,RU,1669342378
574,inta,66.0317,60.1659,3.34,98,99,4.21,RU,1669342378
575,paysandu,-32.3214,-58.0756,70.81,46,6,2.86,UY,1669342379
